time,P,G(i),H_sun,T2m,WS10m,Int
20160119:1709,0.0,0.0,0.0,11.61,4.36,0.0
20160119:1809,0.0,0.0,0.0,10.98,4.07,0.0
20160119:1909,0.0,0.0,0.0,10.17,3.68,0.0
20160119:2009,0.0,0.0,0.0,9.35,3.29,0.0
20160119:2109,0.0,0.0,0.0,8.54,2.9,0.0
20160119:2209,0.0,0.0,0.0,8.54,2.9,0.0
20160119:2309,0.0,0.0,0.0,8.54,2.9,0.0
20160120:0009,0.0,0.0,0.0,8.54,2.9,0.0
20160120:0109,0.0,0.0,0.0,8.45,2.61,0.0
20160120:0209,0.0,0.0,0.0,8.36,2.32,0.0
20160120:0309,0.0,0.0,0.0,8.28,2.03,0.0
20160120:0409,0.0,0.0,0.0,9.05,1.77,0.0
20160120:0509,0.0,4.77,4.74,9.82,1.51,0.0
20160120:0609,2.16,72.15,15.58,10.59,1.26,0.0
20160120:0709,9.49,260.2,25.07,11.69,1.32,0.0
20160120:0809,15.48,419.31,32.53,12.78,1.39,0.0
20160120:0909,30.66,848.85,37.07,13.88,1.46,0.0
20160120:1009,28.91,798.04,37.91,14.26,1.21,0.0
20160120:1109,26.05,720.9,34.87,14.63,0.96,0.0
20160120:1209,18.34,499.92,28.54,15.01,0.7,0.0
20160120:1309,10.18,278.62,19.81,14.28,1.39,0.0
20160120:1409,3.98,121.9,9.47,13.54,2.07,0.0
20160120:1509,0.0,0.0,0.0,12.81,2.76,0.0
20160120:1609,0.0,0.0,0.0,12.07,2.88,0.0
20160120:1709,0.0,0.0,0.0,11.33,3.0,0.0
20160120:1809,0.0,0.0,0.0,10.59,3.12,0.0
20160120:1909,0.0,0.0,0.0,9.85,3.02,0.0
20160120:2009,0.0,0.0,0.0,9.11,2.91,0.0
20160120:2109,0.0,0.0,0.0,8.38,2.81,0.0
20160120:2209,0.0,0.0,0.0,9.03,2.56,0.0
20160120:2309,0.0,0.0,0.0,9.68,2.3,0.0
20160121:0009,0.0,0.0,0.0,10.33,2.04,0.0
20160121:0109,0.0,0.0,0.0,10.58,1.81,0.0
20160121:0209,0.0,0.0,0.0,10.83,1.57,0.0
20160121:0309,0.0,0.0,0.0,11.08,1.34,0.0
20160121:0409,0.0,0.0,0.0,10.82,1.36,0.0
20160121:0509,0.51,27.33,4.81,10.56,1.37,0.0
20160121:0609,3.11,97.1,15.68,10.3,1.39,0.0
20160121:0709,17.52,468.99,25.2,12.1,1.26,0.0
20160121:0809,26.85,737.97,32.7,13.89,1.13,0.0
20160121:0909,25.19,696.78,37.27,15.69,0.99,0.0
20160121:1009,29.39,818.7,38.13,16.04,1.6,0.0
20160121:1109,26.23,720.07,35.1,16.39,2.21,0.0
20160121:1209,26.53,723.68,28.76,16.74,2.81,0.0
20160121:1309,21.13,568.56,20.01,15.69,2.97,0.0
20160121:1409,11.48,317.62,9.66,14.63,3.12,0.0
20160121:1509,0.0,0.0,0.0,13.58,3.27,0.0
20160121:1609,0.0,0.0,0.0,12.54,3.19,0.0
20160121:1709,0.0,0.0,0.0,11.49,3.11,0.0
20160121:1809,0.0,0.0,0.0,10.45,3.03,0.0
20160121:1909,0.0,0.0,0.0,9.91,2.94,0.0
20160121:2009,0.0,0.0,0.0,9.36,2.85,0.0
20160121:2109,0.0,0.0,0.0,8.82,2.76,0.0
20160121:2209,0.0,0.0,0.0,9.16,2.72,0.0
20160121:2309,0.0,0.0,0.0,9.5,2.69,0.0
20160122:0009,0.0,0.0,0.0,9.85,2.65,0.0
20160122:0109,0.0,0.0,0.0,10.19,2.4,0.0
20160122:0209,0.0,0.0,0.0,10.53,2.15,0.0
20160122:0309,0.0,0.0,0.0,10.88,1.9,0.0
20160122:0409,0.0,0.0,0.0,11.46,1.67,0.0
20160122:0509,0.17,14.45,4.89,12.05,1.43,0.0
20160122:0609,4.21,126.93,15.78,12.63,1.2,0.0
20160122:0709,12.79,345.94,25.34,13.7,1.7,0.0
20160122:0809,21.4,574.42,32.87,14.76,2.2,0.0
20160122:0909,24.52,663.75,37.48,15.83,2.7,0.0
20160122:1009,21.05,564.02,38.36,15.96,3.18,0.0
20160122:1109,19.31,519.62,35.33,16.09,3.66,0.0
20160122:1209,11.95,325.9,28.98,16.22,4.14,0.0
20160122:1309,9.54,262.83,20.22,15.54,4.06,0.0
20160122:1409,1.25,47.86,9.85,14.85,3.99,0.0
20160122:1509,0.0,0.0,0.0,14.17,3.92,0.0
20160122:1609,0.0,0.0,0.0,13.13,3.5,0.0
20160122:1709,0.0,0.0,0.0,12.08,3.09,0.0
20160122:1809,0.0,0.0,0.0,11.04,2.68,0.0
20160122:1909,0.0,0.0,0.0,10.88,2.5,0.0
20160122:2009,0.0,0.0,0.0,10.71,2.32,0.0
20160122:2109,0.0,0.0,0.0,10.55,2.14,0.0
20160122:2209,0.0,0.0,0.0,10.55,2.24,0.0
20160122:2309,0.0,0.0,0.0,10.56,2.34,0.0
20160123:0009,0.0,0.0,0.0,10.57,2.44,0.0
20160123:0109,0.0,0.0,0.0,10.23,2.51,0.0
20160123:0209,0.0,0.0,0.0,9.9,2.59,0.0
20160123:0309,0.0,0.0,0.0,9.57,2.66,0.0
20160123:0409,0.0,0.0,0.0,10.32,2.66,0.0
20160123:0509,0.91,39.51,4.98,11.08,2.66,0.0
20160123:0609,9.68,267.31,15.89,11.83,2.66,0.0
20160123:0709,11.9,322.66,25.48,13.07,3.26,0.0
20160123:0809,24.53,648.07,33.05,14.31,3.86,0.0
20160123:0909,9.19,252.15,37.69,15.55,4.46,0.0
20160123:1009,8.05,225.93,38.6,15.58,5.08,0.0
20160123:1109,29.09,777.16,35.57,15.62,5.71,0.0
20160123:1209,27.61,730.97,29.21,15.65,6.33,0.0
20160123:1309,18.03,475.98,20.44,14.89,6.02,0.0
20160123:1409,2.14,72.39,10.05,14.12,5.71,0.0
20160123:1509,0.0,0.0,0.0,13.36,5.39,0.0
20160123:1609,0.0,0.0,0.0,13.2,5.33,0.0
20160123:1709,0.0,0.0,0.0,13.05,5.27,0.0
20160123:1809,0.0,0.0,0.0,12.89,5.21,0.0
20160123:1909,0.0,0.0,0.0,12.31,5.43,0.0
20160123:2009,0.0,0.0,0.0,11.73,5.66,0.0
20160123:2109,0.0,0.0,0.0,11.15,5.88,0.0
20160123:2209,0.0,0.0,0.0,11.21,6.04,0.0
20160123:2309,0.0,0.0,0.0,11.28,6.21,0.0
20160124:0009,0.0,0.0,0.0,11.35,6.37,0.0
20160124:0109,0.0,0.0,0.0,10.87,6.17,0.0
20160124:0209,0.0,0.0,0.0,10.39,5.98,0.0
20160124:0309,0.0,0.0,0.0,9.91,5.78,0.0
20160124:0409,0.0,0.0,0.0,10.35,6.11,0.0
20160124:0509,0.9,39.3,5.07,10.8,6.43,0.0
20160124:0609,5.97,171.75,16.01,11.25,6.76,0.0
20160124:0709,4.73,137.63,25.63,11.82,7.54,0.0
20160124:0809,20.22,524.89,33.24,12.4,8.31,0.0
20160124:0909,29.49,767.65,37.91,12.97,9.09,0.0
20160124:1009,24.07,621.07,38.84,12.71,9.26,0.0
20160124:1109,29.19,756.45,35.82,12.45,9.44,0.0
20160124:1209,6.36,178.69,29.45,12.19,9.61,0.0
20160124:1309,3.76,113.44,20.65,11.7,9.04,0.0
20160124:1409,3.17,98.35,10.25,11.21,8.47,0.0
20160124:1509,0.0,0.0,0.0,10.72,7.9,0.0
20160124:1609,0.0,0.0,0.0,10.43,7.64,0.0
20160124:1709,0.0,0.0,0.0,10.13,7.37,0.0
20160124:1809,0.0,0.0,0.0,9.84,7.1,0.0
20160124:1909,0.0,0.0,0.0,9.48,7.13,0.0
20160124:2009,0.0,0.0,0.0,9.12,7.16,0.0
20160124:2109,0.0,0.0,0.0,8.76,7.19,0.0
20160124:2209,0.0,0.0,0.0,9.07,7.22,0.0
20160124:2309,0.0,0.0,0.0,9.38,7.26,0.0
20160125:0009,0.0,0.0,0.0,9.69,7.3,0.0
20160125:0109,0.0,0.0,0.0,9.5,6.99,0.0
20160125:0209,0.0,0.0,0.0,9.32,6.69,0.0
20160125:0309,0.0,0.0,0.0,9.14,6.39,0.0
20160125:0409,0.0,0.0,0.0,9.37,6.08,0.0
20160125:0509,1.17,47.74,5.16,9.61,5.78,0.0
20160125:0609,8.78,241.66,16.13,9.84,5.48,0.0
20160125:0709,0.81,34.32,25.79,10.48,5.77,0.0
20160125:0809,6.19,171.44,33.43,11.11,6.07,0.0
20160125:0909,25.12,656.84,38.14,11.75,6.37,0.0
20160125:1009,10.69,287.89,39.09,11.45,6.45,0.0
20160125:1109,19.27,507.5,36.07,11.14,6.53,0.0
20160125:1209,1.31,48.62,29.68,10.84,6.61,0.0
20160125:1309,4.08,121.07,20.87,10.23,5.72,0.0
20160125:1409,5.41,154.71,10.45,9.62,4.83,0.0
20160125:1509,0.0,0.0,0.0,9.01,3.94,0.0
20160125:1609,0.0,0.0,0.0,8.78,3.72,0.0
20160125:1709,0.0,0.0,0.0,8.56,3.5,0.0
20160125:1809,0.0,0.0,0.0,8.33,3.28,0.0
20160125:1909,0.0,0.0,0.0,7.96,3.08,0.0
20160125:2009,0.0,0.0,0.0,7.59,2.88,0.0
20160125:2109,0.0,0.0,0.0,7.23,2.68,0.0
20160125:2209,0.0,0.0,0.0,7.7,2.69,0.0
20160125:2309,0.0,0.0,0.0,8.17,2.71,0.0
20160126:0009,0.0,0.0,0.0,8.64,2.73,0.0
20160126:0109,0.0,0.0,0.0,8.48,2.51,0.0
20160126:0209,0.0,0.0,0.0,8.33,2.3,0.0
20160126:0309,0.0,0.0,0.0,8.18,2.08,0.0
20160126:0409,0.0,0.0,0.0,8.51,2.39,0.0
20160126:0509,0.05,8.93,5.27,8.85,2.7,0.0
20160126:0609,4.09,121.83,16.26,9.19,3.01,0.0
20160126:0709,18.57,486.54,25.95,9.52,3.27,0.0
20160126:0809,10.17,273.97,33.63,9.84,3.54,0.0
20160126:0909,21.33,560.82,38.37,10.17,3.81,0.0
20160126:1009,26.53,698.98,39.34,10.0,3.75,0.0
20160126:1109,17.14,450.14,36.32,9.82,3.7,0.0
20160126:1209,7.75,210.95,29.92,9.65,3.64,0.0
20160126:1309,21.12,550.78,21.09,9.33,3.37,0.0
20160126:1409,10.75,290.2,10.65,9.0,3.1,0.0
20160126:1509,0.0,0.0,0.0,8.68,2.83,0.0
20160126:1609,0.0,0.0,0.0,8.39,2.4,0.0
20160126:1709,0.0,0.0,0.0,8.11,1.96,0.0
20160126:1809,0.0,0.0,0.0,7.82,1.53,0.0
20160126:1909,0.0,0.0,0.0,7.23,1.65,0.0
20160126:2009,0.0,0.0,0.0,6.64,1.77,0.0
20160126:2109,0.0,0.0,0.0,6.06,1.89,0.0
20160126:2209,0.0,0.0,0.0,6.6,1.71,0.0
20160126:2309,0.0,0.0,0.0,7.14,1.53,0.0
20160127:0009,0.0,0.0,0.0,7.69,1.35,0.0
20160127:0109,0.0,0.0,0.0,7.32,1.53,0.0
20160127:0209,0.0,0.0,0.0,6.95,1.7,0.0
20160127:0309,0.0,0.0,0.0,6.58,1.88,0.0
20160127:0409,0.0,0.0,0.0,6.95,1.77,0.0
20160127:0509,0.39,20.97,5.37,7.32,1.67,0.0
20160127:0609,4.46,130.52,16.39,7.69,1.57,0.0
20160127:0709,5.79,163.27,26.12,8.42,1.62,0.0
20160127:0809,19.54,517.95,33.83,9.14,1.67,0.0
20160127:0909,23.84,631.26,38.61,9.87,1.72,0.0
20160127:1009,2.3,75.31,39.6,9.94,1.68,0.0
20160127:1109,2.19,72.45,36.58,10.02,1.64,0.0
20160127:1209,15.36,409.84,30.17,10.09,1.6,0.0
20160127:1309,14.38,379.87,21.31,9.76,1.91,0.0
20160127:1409,1.52,54.34,10.85,9.42,2.22,0.0
20160127:1509,0.0,0.0,0.0,9.09,2.52,0.0
20160127:1609,0.0,0.0,0.0,8.66,2.58,0.0
20160127:1709,0.0,0.0,0.0,8.24,2.63,0.0
20160127:1809,0.0,0.0,0.0,7.81,2.69,0.0
20160127:1909,0.0,0.0,0.0,7.26,2.72,0.0
20160127:2009,0.0,0.0,0.0,6.7,2.75,0.0
20160127:2109,0.0,0.0,0.0,6.15,2.79,0.0
20160127:2209,0.0,0.0,0.0,5.83,3.17,0.0
20160127:2309,0.0,0.0,0.0,5.52,3.56,0.0
20160128:0009,0.0,0.0,0.0,5.21,3.94,0.0
20160128:0109,0.0,0.0,0.0,4.82,3.83,0.0
20160128:0209,0.0,0.0,0.0,4.44,3.71,0.0
20160128:0309,0.0,0.0,0.0,4.06,3.6,0.0
20160128:0409,0.0,0.0,0.0,5.04,3.11,0.0
20160128:0509,0.53,30.01,5.49,6.02,2.63,0.0
20160128:0609,12.02,324.14,16.53,7.0,2.14,0.0
20160128:0709,21.69,567.24,26.29,8.39,2.39,0.0
20160128:0809,28.84,764.87,34.04,9.79,2.63,0.0
20160128:0909,32.9,885.59,38.86,11.18,2.88,0.0
20160128:1009,34.79,947.16,39.86,11.32,2.71,0.0
20160128:1109,33.24,902.35,36.84,11.45,2.53,0.0
20160128:1209,18.83,498.4,30.41,11.59,2.36,0.0
20160128:1309,10.78,289.21,21.54,10.71,2.6,0.0
20160128:1409,9.89,268.96,11.05,9.84,2.85,0.0
20160128:1509,0.0,0.0,0.0,8.96,3.09,0.0
20160128:1609,0.0,0.0,0.0,8.05,3.14,0.0
20160128:1709,0.0,0.0,0.0,7.15,3.19,0.0
20160128:1809,0.0,0.0,0.0,6.24,3.24,0.0
20160128:1909,0.0,0.0,0.0,5.75,3.09,0.0
20160128:2009,0.0,0.0,0.0,5.26,2.93,0.0
20160128:2109,0.0,0.0,0.0,4.77,2.77,0.0
20160128:2209,0.0,0.0,0.0,5.5,2.54,0.0
20160128:2309,0.0,0.0,0.0,6.23,2.3,0.0
20160129:0009,0.0,0.0,0.0,6.97,2.07,0.0
20160129:0109,0.0,0.0,0.0,6.07,2.22,0.0
20160129:0209,0.0,0.0,0.0,5.17,2.37,0.0
20160129:0309,0.0,0.0,0.0,4.27,2.52,0.0
20160129:0409,0.0,0.0,0.0,5.14,2.48,0.0
20160129:0509,0.19,14.52,5.6,6.02,2.44,0.0
20160129:0609,4.54,132.85,16.68,6.9,2.4,0.0
20160129:0709,3.6,108.51,26.47,8.92,1.95,0.0
20160129:0809,11.69,317.2,34.26,10.93,1.5,0.0
20160129:0909,3.38,104.86,39.11,12.95,1.05,0.0
20160129:1009,6.05,174.03,40.13,13.26,1.34,0.0
20160129:1109,9.44,262.15,37.11,13.57,1.64,0.0
20160129:1209,23.39,630.08,30.66,13.88,1.93,0.0
20160129:1309,1.12,43.85,21.76,13.35,2.13,0.0
20160129:1409,7.06,199.85,11.26,12.81,2.34,0.0
20160129:1509,0.0,0.0,0.0,12.28,2.54,0.0
20160129:1609,0.0,0.0,0.0,11.39,2.5,0.0
20160129:1709,0.0,0.0,0.0,10.5,2.46,0.0
20160129:1809,0.0,0.0,0.0,9.61,2.43,0.0
20160129:1909,0.0,0.0,0.0,9.54,2.2,0.0
20160129:2009,0.0,0.0,0.0,9.46,1.98,0.0
20160129:2109,0.0,0.0,0.0,9.39,1.75,0.0
20160129:2209,0.0,0.0,0.0,10.23,1.53,0.0
20160129:2309,0.0,0.0,0.0,11.07,1.31,0.0
20160130:0009,0.0,0.0,0.0,11.91,1.09,0.0
20160130:0109,0.0,0.0,0.0,11.06,1.22,0.0
20160130:0209,0.0,0.0,0.0,10.22,1.36,0.0
20160130:0309,0.0,0.0,0.0,9.38,1.49,0.0
20160130:0409,0.0,0.0,0.0,8.9,1.81,0.0
20160130:0509,0.97,42.63,5.73,8.43,2.12,0.0
20160130:0609,5.09,146.43,16.83,7.95,2.44,0.0
20160130:0709,16.1,425.69,26.65,10.15,2.22,0.0
20160130:0809,17.66,472.81,34.48,12.35,1.99,0.0
20160130:0909,22.36,607.53,39.36,14.55,1.77,0.0
20160130:1009,21.28,576.97,40.41,14.77,1.69,0.0
20160130:1109,17.76,481.27,37.38,14.98,1.62,0.0
20160130:1209,26.51,729.22,30.91,15.2,1.54,0.0
20160130:1309,22.04,595.84,21.99,14.34,1.86,0.0
20160130:1409,10.61,292.77,11.47,13.47,2.18,0.0
20160130:1509,0.0,0.0,0.0,12.61,2.5,0.0
20160130:1609,0.0,0.0,0.0,11.63,2.71,0.0
20160130:1709,0.0,0.0,0.0,10.65,2.93,0.0
20160130:1809,0.0,0.0,0.0,9.67,3.14,0.0
20160130:1909,0.0,0.0,0.0,8.98,3.05,0.0
20160130:2009,0.0,0.0,0.0,8.29,2.96,0.0
20160130:2109,0.0,0.0,0.0,7.61,2.87,0.0
20160130:2209,0.0,0.0,0.0,9.14,2.33,0.0
20160130:2309,0.0,0.0,0.0,10.68,1.78,0.0
20160131:0009,0.0,0.0,0.0,12.22,1.24,0.0
20160131:0109,0.0,0.0,0.0,11.87,0.86,0.0
20160131:0209,0.0,0.0,0.0,11.52,0.47,0.0
20160131:0309,0.0,0.0,0.0,11.18,0.08,0.0
20160131:0409,0.0,0.0,0.0,11.24,0.32,0.0
20160131:0509,1.73,69.0,5.86,11.31,0.55,0.0
20160131:0609,12.21,338.02,16.98,11.38,0.79,0.0
20160131:0709,18.09,490.04,26.84,12.7,0.77,0.0
20160131:0809,26.72,741.71,34.71,14.03,0.75,0.0
20160131:0909,31.81,907.93,39.62,15.35,0.73,0.0
20160131:1009,33.65,958.89,40.68,15.67,1.23,0.0
20160131:1109,32.92,926.92,37.66,15.99,1.72,0.0
20160131:1209,29.33,809.36,31.17,16.31,2.22,0.0
20160131:1309,22.86,617.8,22.22,15.31,2.45,0.0
20160131:1409,13.6,372.71,11.67,14.31,2.68,0.0
20160131:1509,0.0,0.0,0.0,13.31,2.91,0.0
20160131:1609,0.0,0.0,0.0,12.1,3.03,0.0
20160131:1709,0.0,0.0,0.0,10.89,3.16,0.0
20160131:1809,0.0,0.0,0.0,9.68,3.28,0.0
20160131:1909,0.0,0.0,0.0,9.2,3.12,0.0
20160131:2009,0.0,0.0,0.0,8.71,2.95,0.0
20160131:2109,0.0,0.0,0.0,8.23,2.79,0.0
20160131:2209,0.0,0.0,0.0,9.52,2.46,0.0
20160131:2309,0.0,0.0,0.0,10.81,2.14,0.0
20160201:0009,0.0,0.0,0.0,12.1,1.82,0.0
20160201:0109,0.0,0.0,0.0,11.79,1.71,0.0
20160201:0209,0.0,0.0,0.0,11.48,1.59,0.0
20160201:0309,0.0,0.0,0.0,11.17,1.48,0.0
20160201:0409,0.0,0.0,0.0,10.49,1.59,0.0
20160201:0509,0.35,20.02,5.99,9.81,1.7,0.0
20160201:0609,10.62,290.09,17.14,9.14,1.81,0.0
20160201:0709,20.82,556.82,27.03,11.35,1.43,0.0
20160201:0809,25.76,706.45,34.94,13.57,1.06,0.0
20160201:0909,22.5,624.35,39.89,15.78,0.69,0.0
20160201:1009,28.58,796.32,40.97,15.98,1.58,0.0
20160201:1109,19.12,518.98,37.93,16.17,2.47,0.0
20160201:1209,13.73,372.74,31.43,16.37,3.37,0.0
20160201:1309,9.85,270.53,22.45,15.34,3.63,0.0
20160201:1409,6.24,179.18,11.88,14.31,3.89,0.0
20160201:1509,0.0,0.0,0.0,13.29,4.15,0.0
20160201:1609,0.0,0.0,0.0,12.3,3.77,0.0
20160201:1709,0.0,0.0,0.0,11.32,3.4,0.0
20160201:1809,0.0,0.0,0.0,10.33,3.02,0.0
20160201:1909,0.0,0.0,0.0,10.17,2.74,0.0
20160201:2009,0.0,0.0,0.0,10.01,2.45,0.0
20160201:2109,0.0,0.0,0.0,9.84,2.17,0.0
20160201:2209,0.0,0.0,0.0,10.54,2.05,0.0
20160201:2309,0.0,0.0,0.0,11.23,1.94,0.0
20160202:0009,0.0,0.0,0.0,11.92,1.82,0.0
20160202:0109,0.0,0.0,0.0,11.52,1.87,0.0
20160202:0209,0.0,0.0,0.0,11.12,1.92,0.0
20160202:0309,0.0,0.0,0.0,10.72,1.97,0.0
20160202:0409,0.0,0.0,0.0,11.63,1.64,0.0
20160202:0509,1.82,72.28,6.13,12.55,1.3,0.0
20160202:0609,11.61,324.21,17.31,13.47,0.97,0.0
20160202:0709,19.6,529.15,27.23,14.37,1.88,0.0
20160202:0809,5.66,164.92,35.18,15.27,2.8,0.0
20160202:0909,22.77,613.86,40.16,16.17,3.71,0.0
20160202:1009,33.4,912.15,41.26,16.21,4.21,0.0
20160202:1109,32.62,884.64,38.22,16.24,4.71,0.0
20160202:1209,29.13,780.51,31.69,16.28,5.21,0.0
20160202:1309,20.94,556.64,22.69,15.56,4.82,0.0
20160202:1409,7.27,205.95,12.09,14.84,4.43,0.0
20160202:1509,0.0,0.0,0.0,14.13,4.04,0.0
20160202:1609,0.0,0.0,0.0,13.21,3.7,0.0
20160202:1709,0.0,0.0,0.0,12.3,3.35,0.0
20160202:1809,0.0,0.0,0.0,11.38,3.01,0.0
20160202:1909,0.0,0.0,0.0,11.35,2.64,0.0
20160202:2009,0.0,0.0,0.0,11.32,2.28,0.0
20160202:2109,0.0,0.0,0.0,11.28,1.92,0.0
20160202:2209,0.0,0.0,0.0,12.22,1.65,0.0
20160202:2309,0.0,0.0,0.0,13.15,1.38,0.0
20160203:0009,0.0,0.0,0.0,14.08,1.12,0.0
20160203:0109,0.0,0.0,0.0,13.73,1.14,0.0
20160203:0209,0.0,0.0,0.0,13.38,1.16,0.0
20160203:0309,0.0,0.0,0.0,13.03,1.19,0.0
20160203:0409,0.0,0.0,0.0,12.46,1.44,0.0
20160203:0509,1.83,72.25,6.27,11.89,1.69,0.0
20160203:0609,10.83,298.5,17.48,11.32,1.94,0.0
20160203:0709,21.38,574.59,27.44,13.04,1.81,0.0
20160203:0809,27.94,768.12,35.42,14.77,1.68,0.0
20160203:0909,29.6,829.52,40.44,16.49,1.54,0.0
20160203:1009,29.24,816.33,41.55,16.9,1.93,0.0
20160203:1109,30.78,858.88,38.5,17.31,2.31,0.0
20160203:1209,27.99,771.37,31.95,17.73,2.69,0.0
20160203:1309,18.64,504.04,22.92,17.03,3.03,0.0
20160203:1409,11.77,325.76,12.3,16.33,3.38,0.0
20160203:1509,0.0,0.0,0.0,15.64,3.72,0.0
20160203:1609,0.0,0.0,0.0,14.59,3.63,0.0
20160203:1709,0.0,0.0,0.0,13.55,3.53,0.0
20160203:1809,0.0,0.0,0.0,12.51,3.43,0.0
20160203:1909,0.0,0.0,0.0,11.4,3.27,0.0
20160203:2009,0.0,0.0,0.0,10.29,3.11,0.0
20160203:2109,0.0,0.0,0.0,9.18,2.95,0.0
20160203:2209,0.0,0.0,0.0,8.9,2.94,0.0
20160203:2309,0.0,0.0,0.0,8.61,2.92,0.0
20160204:0009,0.0,0.0,0.0,8.32,2.91,0.0
20160204:0109,0.0,0.0,0.0,8.09,2.96,0.0
20160204:0209,0.0,0.0,0.0,7.85,3.0,0.0
20160204:0309,0.0,0.0,0.0,7.62,3.05,0.0
20160204:0409,0.0,0.0,0.0,8.45,3.3,0.0
20160204:0509,2.21,84.26,6.42,9.28,3.54,0.0
20160204:0609,12.61,341.42,17.66,10.12,3.79,0.0
20160204:0709,21.99,581.23,27.65,12.78,3.82,0.0
20160204:0809,28.8,776.07,35.67,15.45,3.84,0.0
20160204:0909,32.76,904.48,40.72,18.11,3.86,0.0
20160204:1009,33.94,946.94,41.85,19.06,3.74,0.0
20160204:1109,32.81,917.76,38.79,20.0,3.62,0.0
20160204:1209,28.1,780.64,32.21,20.95,3.5,0.0
20160204:1309,21.54,590.09,23.16,19.84,3.3,0.0
20160204:1409,11.99,335.47,12.51,18.73,3.09,0.0
20160204:1509,0.0,0.0,0.0,17.63,2.88,0.0
20160204:1609,0.0,0.0,0.0,15.8,3.03,0.0
20160204:1709,0.0,0.0,0.0,13.98,3.17,0.0
20160204:1809,0.0,0.0,0.0,12.16,3.31,0.0
20160204:1909,0.0,0.0,0.0,10.78,3.26,0.0
20160204:2009,0.0,0.0,0.0,9.39,3.2,0.0
20160204:2109,0.0,0.0,0.0,8.0,3.14,0.0
20160204:2209,0.0,0.0,0.0,8.01,3.31,0.0
20160204:2309,0.0,0.0,0.0,8.02,3.48,0.0
20160205:0009,0.0,0.0,0.0,8.03,3.64,0.0
20160205:0109,0.0,0.0,0.0,8.09,3.9,0.0
20160205:0209,0.0,0.0,0.0,8.15,4.17,0.0
20160205:0309,0.0,0.0,0.0,8.21,4.43,0.0
20160205:0409,0.0,0.0,0.0,9.29,4.47,0.0
20160205:0509,2.04,78.21,6.58,10.38,4.51,0.0
20160205:0609,11.79,321.0,17.84,11.47,4.55,0.0
20160205:0709,21.07,560.41,27.86,14.55,4.1,0.0
20160205:0809,27.54,750.71,35.92,17.64,3.64,0.0
20160205:0909,31.13,875.18,41.01,20.73,3.19,0.0
20160205:1009,33.28,935.72,42.15,20.91,3.8,0.0
20160205:1109,31.6,879.59,39.08,21.08,4.42,0.0
20160205:1209,19.42,530.79,32.48,21.26,5.03,0.0
20160205:1309,15.23,414.29,23.39,19.58,5.07,0.0
20160205:1409,6.47,187.48,12.72,17.9,5.11,0.0
20160205:1509,0.0,0.0,0.0,16.22,5.14,0.0
20160205:1609,0.0,0.0,0.0,15.33,4.74,0.0
20160205:1709,0.0,0.0,0.0,14.45,4.33,0.0
20160205:1809,0.0,0.0,0.0,13.57,3.92,0.0
20160205:1909,0.0,0.0,0.0,12.78,3.48,0.0
20160205:2009,0.0,0.0,0.0,11.99,3.03,0.0
20160205:2109,0.0,0.0,0.0,11.19,2.59,0.0
20160205:2209,0.0,0.0,0.0,11.18,2.99,0.0
20160205:2309,0.0,0.0,0.0,11.17,3.38,0.0
20160206:0009,0.0,0.0,0.0,11.16,3.78,0.0
20160206:0109,0.0,0.0,0.0,11.68,3.53,0.0
20160206:0209,0.0,0.0,0.0,12.19,3.28,0.0
20160206:0309,0.0,0.0,0.0,12.71,3.03,0.0
20160206:0409,0.0,0.0,0.0,13.28,3.82,0.0
20160206:0509,1.27,51.88,6.74,13.85,4.6,0.0
20160206:0609,1.02,40.99,18.02,14.43,5.38,0.0
20160206:0709,7.87,219.75,28.08,15.15,6.3,0.0
20160206:0809,8.09,226.38,36.18,15.87,7.22,0.0
20160206:0909,3.09,98.19,41.3,16.59,8.14,0.0
20160206:1009,2.91,93.42,42.46,16.36,8.48,0.0
20160206:1109,2.2,74.36,39.38,16.13,8.83,0.0
20160206:1209,1.27,48.62,32.74,15.91,9.17,0.0
20160206:1309,1.59,57.2,23.63,14.74,8.58,0.0
20160206:1409,3.09,97.1,12.93,13.57,8.0,0.0
20160206:1509,0.0,0.0,0.0,12.41,7.41,0.0
20160206:1609,0.0,0.0,0.0,11.87,7.42,0.0
20160206:1709,0.0,0.0,0.0,11.34,7.43,0.0
20160206:1809,0.0,0.0,0.0,10.8,7.43,0.0
20160206:1909,0.0,0.0,0.0,10.73,7.66,0.0
20160206:2009,0.0,0.0,0.0,10.65,7.88,0.0
20160206:2109,0.0,0.0,0.0,10.57,8.1,0.0
20160206:2209,0.0,0.0,0.0,10.95,8.17,0.0
20160206:2309,0.0,0.0,0.0,11.32,8.24,0.0
20160207:0009,0.0,0.0,0.0,11.7,8.32,0.0
20160207:0109,0.0,0.0,0.0,11.51,8.11,0.0
20160207:0209,0.0,0.0,0.0,11.33,7.9,0.0
20160207:0309,0.0,0.0,0.0,11.14,7.7,0.0
20160207:0409,0.0,0.0,0.0,11.41,7.38,0.0
20160207:0509,0.83,36.14,6.9,11.68,7.06,0.0
20160207:0609,4.99,145.37,18.21,11.96,6.74,0.0
20160207:0709,10.0,269.74,28.31,12.33,6.96,0.0
20160207:0809,8.82,241.37,36.45,12.71,7.18,0.0
20160207:0909,24.02,627.23,41.6,13.09,7.39,0.0
20160207:1009,3.51,107.72,42.77,12.94,7.3,0.0
