time,P,G(i),H_sun,T2m,WS10m,Int
20161101:0409,0.0,0.0,0.0,21.15,8.75,0.0
20161101:0509,6.73,206.64,13.39,22.03,9.44,0.0
20161101:0609,13.32,368.42,24.18,22.91,10.14,0.0
20161101:0709,19.71,535.9,33.43,23.62,10.5,0.0
20161101:0809,31.42,856.01,40.21,24.34,10.86,0.0
20161101:0909,27.97,764.85,43.41,25.06,11.21,0.0
20161101:1009,25.27,689.18,42.31,24.35,10.78,0.0
20161101:1109,26.05,707.47,37.17,23.64,10.34,0.0
20161101:1209,19.77,535.73,29.01,22.94,9.9,0.0
20161101:1309,11.37,316.02,18.9,22.37,9.02,0.0
20161101:1409,2.66,90.22,7.56,21.81,8.13,0.0
20161101:1509,0.0,0.0,0.0,21.24,7.24,0.0
20161101:1609,0.0,0.0,0.0,21.21,7.33,0.0
20161101:1709,0.0,0.0,0.0,21.18,7.43,0.0
20161101:1809,0.0,0.0,0.0,21.15,7.52,0.0
20161101:1909,0.0,0.0,0.0,20.83,7.69,0.0
20161101:2009,0.0,0.0,0.0,20.5,7.87,0.0
20161101:2109,0.0,0.0,0.0,20.18,8.04,0.0
20161101:2209,0.0,0.0,0.0,20.05,7.85,0.0
20161101:2309,0.0,0.0,0.0,19.92,7.66,0.0
20161102:0009,0.0,0.0,0.0,19.78,7.46,0.0
20161102:0109,0.0,0.0,0.0,19.62,6.75,0.0
20161102:0209,0.0,0.0,0.0,19.45,6.04,0.0
20161102:0309,0.0,0.0,0.0,19.29,5.32,0.0
20161102:0409,0.0,0.0,0.0,19.59,4.53,0.0
20161102:0509,3.02,99.4,13.19,19.9,3.73,0.0
20161102:0609,16.12,446.57,23.95,20.21,2.94,0.0
20161102:0709,17.33,478.89,33.16,20.53,2.69,0.0
20161102:0809,10.09,286.5,39.91,20.85,2.44,0.0
20161102:0909,6.91,202.66,43.09,21.18,2.19,0.0
20161102:1009,17.79,495.43,42.0,21.22,2.5,0.0
20161102:1109,10.2,289.41,36.89,21.27,2.8,0.0
20161102:1209,8.48,243.06,28.77,21.32,3.1,0.0
20161102:1309,5.96,176.2,18.69,20.98,3.59,0.0
20161102:1409,6.91,208.26,7.38,20.64,4.08,0.0
20161102:1509,0.0,0.0,0.0,20.3,4.57,0.0
20161102:1609,0.0,0.0,0.0,20.05,4.59,0.0
20161102:1709,0.0,0.0,0.0,19.8,4.61,0.0
20161102:1809,0.0,0.0,0.0,19.56,4.63,0.0
20161102:1909,0.0,0.0,0.0,19.16,4.52,0.0
20161102:2009,0.0,0.0,0.0,18.77,4.41,0.0
20161102:2109,0.0,0.0,0.0,18.37,4.3,0.0
20161102:2209,0.0,0.0,0.0,18.18,4.09,0.0
20161102:2309,0.0,0.0,0.0,17.99,3.87,0.0
20161103:0009,0.0,0.0,0.0,17.8,3.66,0.0
20161103:0109,0.0,0.0,0.0,17.39,3.94,0.0
20161103:0209,0.0,0.0,0.0,16.97,4.22,0.0
20161103:0309,0.0,0.0,0.0,16.56,4.5,0.0
20161103:0409,0.0,0.0,0.0,17.64,4.31,0.0
20161103:0509,7.62,231.68,12.98,18.72,4.13,0.0
20161103:0609,17.5,480.72,23.72,19.81,3.94,0.0
20161103:0709,25.52,703.19,32.9,20.77,3.64,0.0
20161103:0809,30.68,862.69,39.61,21.73,3.34,0.0
20161103:0909,33.26,952.48,42.78,22.7,3.03,0.0
20161103:1009,33.07,947.12,41.69,22.81,3.07,0.0
20161103:1109,30.91,878.19,36.61,22.93,3.11,0.0
20161103:1209,25.64,718.14,28.53,23.05,3.14,0.0
20161103:1309,18.15,503.45,18.48,22.79,4.06,0.0
20161103:1409,7.1,215.26,7.2,22.53,4.98,0.0
20161103:1509,0.0,0.0,0.0,22.27,5.9,0.0
20161103:1609,0.0,0.0,0.0,22.04,6.11,0.0
20161103:1709,0.0,0.0,0.0,21.8,6.32,0.0
20161103:1809,0.0,0.0,0.0,21.57,6.52,0.0
20161103:1909,0.0,0.0,0.0,21.21,6.43,0.0
20161103:2009,0.0,0.0,0.0,20.86,6.33,0.0
20161103:2109,0.0,0.0,0.0,20.5,6.23,0.0
20161103:2209,0.0,0.0,0.0,20.42,6.14,0.0
20161103:2309,0.0,0.0,0.0,20.34,6.04,0.0
20161104:0009,0.0,0.0,0.0,20.26,5.94,0.0
20161104:0109,0.0,0.0,0.0,20.09,5.59,0.0
20161104:0209,0.0,0.0,0.0,19.93,5.24,0.0
20161104:0309,0.0,0.0,0.0,19.76,4.88,0.0
20161104:0409,0.0,0.0,0.0,20.42,4.75,0.0
20161104:0509,0.38,21.88,12.78,21.08,4.62,0.0
20161104:0609,6.92,202.19,23.49,21.75,4.48,0.0
20161104:0709,23.61,649.98,32.63,22.24,4.57,0.0
20161104:0809,30.39,847.12,39.31,22.73,4.67,0.0
20161104:0909,34.15,962.91,42.47,23.23,4.76,0.0
20161104:1009,34.05,958.08,41.39,23.05,4.91,0.0
20161104:1109,32.1,895.6,36.34,22.87,5.07,0.0
20161104:1209,25.99,715.3,28.3,22.69,5.23,0.0
20161104:1309,19.28,530.08,18.28,22.22,5.29,0.0
20161104:1409,7.71,231.53,7.02,21.74,5.36,0.0
20161104:1509,0.0,0.0,0.0,21.27,5.42,0.0
20161104:1609,0.0,0.0,0.0,21.03,5.25,0.0
20161104:1709,0.0,0.0,0.0,20.79,5.08,0.0
20161104:1809,0.0,0.0,0.0,20.55,4.91,0.0
20161104:1909,0.0,0.0,0.0,20.0,4.69,0.0
20161104:2009,0.0,0.0,0.0,19.44,4.47,0.0
20161104:2109,0.0,0.0,0.0,18.89,4.25,0.0
20161104:2209,0.0,0.0,0.0,18.63,4.1,0.0
20161104:2309,0.0,0.0,0.0,18.36,3.95,0.0
20161105:0009,0.0,0.0,0.0,18.09,3.81,0.0
20161105:0109,0.0,0.0,0.0,18.3,3.84,0.0
20161105:0209,0.0,0.0,0.0,18.52,3.88,0.0
20161105:0309,0.0,0.0,0.0,18.73,3.92,0.0
20161105:0409,0.0,0.0,0.0,19.45,3.69,0.0
20161105:0509,7.19,221.36,12.58,20.17,3.47,0.0
20161105:0609,17.37,481.65,23.26,20.9,3.24,0.0
20161105:0709,24.29,673.19,32.37,21.36,3.15,0.0
20161105:0809,29.56,832.3,39.02,21.83,3.06,0.0
20161105:0909,32.91,940.0,42.16,22.3,2.97,0.0
20161105:1009,33.63,955.93,41.09,22.24,3.5,0.0
20161105:1109,30.96,867.14,36.07,22.19,4.04,0.0
20161105:1209,26.5,730.96,28.07,22.14,4.58,0.0
20161105:1309,18.22,501.57,18.08,21.88,4.76,0.0
20161105:1409,7.5,225.86,6.85,21.61,4.95,0.0
20161105:1509,0.0,0.0,0.0,21.35,5.13,0.0
20161105:1609,0.0,0.0,0.0,21.01,4.85,0.0
20161105:1709,0.0,0.0,0.0,20.67,4.56,0.0
20161105:1809,0.0,0.0,0.0,20.33,4.28,0.0
20161105:1909,0.0,0.0,0.0,19.78,3.98,0.0
20161105:2009,0.0,0.0,0.0,19.22,3.68,0.0
20161105:2109,0.0,0.0,0.0,18.67,3.38,0.0
20161105:2209,0.0,0.0,0.0,18.61,3.47,0.0
20161105:2309,0.0,0.0,0.0,18.54,3.55,0.0
20161106:0009,0.0,0.0,0.0,18.47,3.64,0.0
20161106:0109,0.0,0.0,0.0,18.07,3.42,0.0
20161106:0209,0.0,0.0,0.0,17.68,3.19,0.0
20161106:0309,0.0,0.0,0.0,17.28,2.97,0.0
20161106:0409,0.0,0.0,0.0,17.77,2.62,0.0
20161106:0509,6.79,208.57,12.37,18.26,2.28,0.0
20161106:0609,16.93,469.01,23.03,18.75,1.93,0.0
20161106:0709,25.12,700.1,32.11,19.45,1.83,0.0
20161106:0809,30.0,853.73,38.73,20.16,1.74,0.0
20161106:0909,33.03,957.41,41.86,20.87,1.64,0.0
20161106:1009,33.08,952.43,40.8,21.03,2.09,0.0
20161106:1109,31.34,889.72,35.81,21.2,2.53,0.0
20161106:1209,26.56,739.83,27.84,21.37,2.98,0.0
20161106:1309,18.95,524.84,17.89,21.0,2.94,0.0
20161106:1409,6.43,195.75,6.69,20.62,2.91,0.0
20161106:1509,0.0,0.0,0.0,20.25,2.87,0.0
20161106:1609,0.0,0.0,0.0,19.76,2.88,0.0
20161106:1709,0.0,0.0,0.0,19.27,2.9,0.0
20161106:1809,0.0,0.0,0.0,18.78,2.91,0.0
20161106:1909,0.0,0.0,0.0,18.51,2.74,0.0
20161106:2009,0.0,0.0,0.0,18.23,2.56,0.0
20161106:2109,0.0,0.0,0.0,17.96,2.39,0.0
20161106:2209,0.0,0.0,0.0,18.33,2.21,0.0
20161106:2309,0.0,0.0,0.0,18.7,2.04,0.0
20161107:0009,0.0,0.0,0.0,19.07,1.86,0.0
20161107:0109,0.0,0.0,0.0,18.3,2.02,0.0
20161107:0209,0.0,0.0,0.0,17.52,2.17,0.0
20161107:0309,0.0,0.0,0.0,16.75,2.33,0.0
20161107:0409,0.0,0.0,0.0,17.71,2.4,0.0
20161107:0509,3.67,118.02,12.17,18.68,2.46,0.0
20161107:0609,9.39,265.96,22.8,19.65,2.52,0.0
20161107:0709,10.04,284.64,31.85,20.78,2.08,0.0
20161107:0809,27.61,788.91,38.45,21.91,1.64,0.0
20161107:0909,19.2,546.37,41.56,23.04,1.2,0.0
20161107:1009,8.19,239.54,40.51,23.28,1.71,0.0
20161107:1109,29.92,860.7,35.56,23.52,2.22,0.0
20161107:1209,26.09,737.02,27.62,23.77,2.73,0.0
20161107:1309,17.85,498.05,17.7,23.1,3.34,0.0
20161107:1409,7.0,213.16,6.53,22.44,3.94,0.0
20161107:1509,0.0,0.0,0.0,21.77,4.55,0.0
20161107:1609,0.0,0.0,0.0,21.32,4.58,0.0
20161107:1709,0.0,0.0,0.0,20.86,4.61,0.0
20161107:1809,0.0,0.0,0.0,20.41,4.63,0.0
20161107:1909,0.0,0.0,0.0,19.7,4.42,0.0
20161107:2009,0.0,0.0,0.0,18.98,4.2,0.0
20161107:2109,0.0,0.0,0.0,18.27,3.99,0.0
20161107:2209,0.0,0.0,0.0,18.14,3.94,0.0
20161107:2309,0.0,0.0,0.0,18.01,3.89,0.0
20161108:0009,0.0,0.0,0.0,17.87,3.83,0.0
20161108:0109,0.0,0.0,0.0,17.64,3.77,0.0
20161108:0209,0.0,0.0,0.0,17.4,3.71,0.0
20161108:0309,0.0,0.0,0.0,17.17,3.64,0.0
20161108:0409,0.0,0.0,0.0,18.12,3.4,0.0
20161108:0509,7.08,218.42,11.97,19.08,3.15,0.0
20161108:0609,16.86,466.88,22.57,20.04,2.91,0.0
20161108:0709,24.08,669.59,31.59,21.42,2.75,0.0
20161108:0809,28.99,823.65,38.16,22.8,2.6,0.0
20161108:0909,24.24,689.41,41.26,24.18,2.44,0.0
20161108:1009,29.89,856.7,40.23,24.49,3.01,0.0
20161108:1109,30.81,878.6,35.31,24.81,3.58,0.0
20161108:1209,25.57,717.49,27.41,25.13,4.15,0.0
20161108:1309,18.05,503.41,17.52,24.2,4.42,0.0
20161108:1409,7.53,228.67,6.37,23.26,4.69,0.0
20161108:1509,0.0,0.0,0.0,22.33,4.97,0.0
20161108:1609,0.0,0.0,0.0,21.63,4.8,0.0
20161108:1709,0.0,0.0,0.0,20.92,4.63,0.0
20161108:1809,0.0,0.0,0.0,20.22,4.46,0.0
20161108:1909,0.0,0.0,0.0,19.7,4.34,0.0
20161108:2009,0.0,0.0,0.0,19.18,4.22,0.0
20161108:2109,0.0,0.0,0.0,18.66,4.1,0.0
20161108:2209,0.0,0.0,0.0,19.49,3.83,0.0
20161108:2309,0.0,0.0,0.0,20.31,3.56,0.0
20161109:0009,0.0,0.0,0.0,21.13,3.3,0.0
20161109:0109,0.0,0.0,0.0,19.8,3.19,0.0
20161109:0209,0.0,0.0,0.0,18.46,3.08,0.0
20161109:0309,0.0,0.0,0.0,17.13,2.97,0.0
20161109:0409,0.0,0.0,0.0,17.81,3.01,0.0
20161109:0509,6.54,201.65,11.77,18.49,3.05,0.0
20161109:0609,16.55,456.18,22.34,19.18,3.09,0.0
20161109:0709,21.59,597.14,31.34,21.49,2.97,0.0
20161109:0809,29.65,845.27,37.88,23.81,2.86,0.0
20161109:0909,31.64,922.17,40.97,26.13,2.74,0.0
20161109:1009,31.75,937.74,39.96,27.04,2.27,0.0
20161109:1109,28.52,842.5,35.06,27.95,1.8,0.0
20161109:1209,22.2,650.1,27.2,28.87,1.32,0.0
20161109:1309,9.21,270.76,17.35,27.33,1.46,0.0
20161109:1409,5.9,186.19,6.22,25.78,1.6,0.0
20161109:1509,0.0,0.0,0.0,24.24,1.74,0.0
20161109:1609,0.0,0.0,0.0,25.1,1.35,0.0
20161109:1709,0.0,0.0,0.0,25.96,0.97,0.0
20161109:1809,0.0,0.0,0.0,26.83,0.58,0.0
20161109:1909,0.0,0.0,0.0,25.04,0.82,0.0
20161109:2009,0.0,0.0,0.0,23.25,1.06,0.0
20161109:2109,0.0,0.0,0.0,21.46,1.3,0.0
20161109:2209,0.0,0.0,0.0,20.18,1.58,0.0
20161109:2309,0.0,0.0,0.0,18.89,1.86,0.0
20161110:0009,0.0,0.0,0.0,17.6,2.14,0.0
20161110:0109,0.0,0.0,0.0,17.47,2.4,0.0
20161110:0209,0.0,0.0,0.0,17.34,2.66,0.0
20161110:0309,0.0,0.0,0.0,17.21,2.92,0.0
20161110:0409,0.0,0.0,0.0,18.73,2.69,0.0
20161110:0509,5.9,184.91,11.56,20.25,2.46,0.0
20161110:0609,12.98,365.7,22.12,21.77,2.22,0.0
20161110:0709,23.37,658.77,31.08,23.34,2.3,0.0
20161110:0809,28.03,805.57,37.6,24.91,2.38,0.0
20161110:0909,29.26,852.1,40.69,26.48,2.46,0.0
20161110:1009,10.18,296.26,39.68,26.47,2.67,0.0
20161110:1109,10.64,307.77,34.82,26.46,2.88,0.0
20161110:1209,7.64,225.89,27.0,26.45,3.09,0.0
20161110:1309,7.98,233.6,17.18,25.45,3.28,0.0
20161110:1409,4.33,139.74,6.08,24.46,3.48,0.0
20161110:1509,0.0,0.0,0.0,23.46,3.67,0.0
20161110:1609,0.0,0.0,0.0,22.95,3.96,0.0
20161110:1709,0.0,0.0,0.0,22.44,4.25,0.0
20161110:1809,0.0,0.0,0.0,21.93,4.54,0.0
20161110:1909,0.0,0.0,0.0,21.66,4.42,0.0
20161110:2009,0.0,0.0,0.0,21.39,4.3,0.0
20161110:2109,0.0,0.0,0.0,21.12,4.18,0.0
20161110:2209,0.0,0.0,0.0,20.83,4.17,0.0
20161110:2309,0.0,0.0,0.0,20.53,4.17,0.0
20161111:0009,0.0,0.0,0.0,20.23,4.17,0.0
20161111:0109,0.0,0.0,0.0,19.94,4.02,0.0
20161111:0209,0.0,0.0,0.0,19.66,3.88,0.0
20161111:0309,0.0,0.0,0.0,19.37,3.74,0.0
20161111:0409,0.0,0.0,0.0,20.18,3.72,0.0
20161111:0509,3.27,108.18,11.36,20.99,3.7,0.0
20161111:0609,12.94,362.22,21.89,21.8,3.68,0.0
20161111:0709,22.08,610.74,30.83,22.39,3.78,0.0
20161111:0809,21.72,603.42,37.33,22.98,3.88,0.0
20161111:0909,25.8,722.72,40.4,23.58,3.97,0.0
20161111:1009,28.71,805.91,39.42,23.53,4.29,0.0
20161111:1109,22.18,614.61,34.59,23.49,4.6,0.0
20161111:1209,17.46,482.42,26.8,23.45,4.91,0.0
20161111:1309,8.98,256.17,17.01,23.11,5.21,0.0
20161111:1409,3.54,116.23,5.94,22.77,5.51,0.0
20161111:1509,0.0,0.0,0.0,22.43,5.81,0.0
20161111:1609,0.0,0.0,0.0,22.1,5.65,0.0
20161111:1709,0.0,0.0,0.0,21.76,5.49,0.0
20161111:1809,0.0,0.0,0.0,21.43,5.32,0.0
20161111:1909,0.0,0.0,0.0,20.96,5.16,0.0
20161111:2009,0.0,0.0,0.0,20.5,5.0,0.0
20161111:2109,0.0,0.0,0.0,20.03,4.84,0.0
20161111:2209,0.0,0.0,0.0,19.83,4.78,0.0
20161111:2309,0.0,0.0,0.0,19.63,4.71,0.0
20161112:0009,0.0,0.0,0.0,19.42,4.65,0.0
20161112:0109,0.0,0.0,0.0,19.58,4.68,0.0
20161112:0209,0.0,0.0,0.0,19.74,4.71,0.0
20161112:0309,0.0,0.0,0.0,19.9,4.74,0.0
20161112:0409,0.0,0.0,0.0,20.4,4.45,0.0
20161112:0509,5.86,184.35,11.16,20.9,4.16,0.0
20161112:0609,14.92,415.04,21.67,21.41,3.86,0.0
20161112:0709,23.56,652.85,30.58,22.54,3.75,0.0
20161112:0809,29.23,824.68,37.06,23.67,3.63,0.0
20161112:0909,31.23,893.54,40.13,24.81,3.52,0.0
20161112:1009,31.29,894.23,39.16,25.21,3.85,0.0
20161112:1109,20.41,572.64,34.36,25.62,4.19,0.0
20161112:1209,10.62,304.06,26.61,26.03,4.52,0.0
20161112:1309,8.52,246.82,16.85,25.32,5.06,0.0
20161112:1409,2.06,74.5,5.81,24.61,5.6,0.0
20161112:1509,0.0,0.0,0.0,23.9,6.14,0.0
20161112:1609,0.0,0.0,0.0,23.32,5.84,0.0
20161112:1709,0.0,0.0,0.0,22.73,5.54,0.0
20161112:1809,0.0,0.0,0.0,22.15,5.24,0.0
20161112:1909,0.0,0.0,0.0,21.57,4.89,0.0
20161112:2009,0.0,0.0,0.0,20.99,4.54,0.0
20161112:2109,0.0,0.0,0.0,20.41,4.19,0.0
20161112:2209,0.0,0.0,0.0,20.38,3.95,0.0
20161112:2309,0.0,0.0,0.0,20.34,3.71,0.0
20161113:0009,0.0,0.0,0.0,20.3,3.46,0.0
20161113:0109,0.0,0.0,0.0,20.35,3.51,0.0
20161113:0209,0.0,0.0,0.0,20.39,3.56,0.0
20161113:0309,0.0,0.0,0.0,20.44,3.61,0.0
20161113:0409,0.0,0.0,0.0,20.71,3.18,0.0
20161113:0509,2.25,78.78,10.96,20.98,2.75,0.0
20161113:0609,5.62,168.3,21.45,21.25,2.32,0.0
20161113:0709,12.2,343.31,30.33,21.88,2.31,0.0
20161113:0809,16.01,448.82,36.79,22.51,2.3,0.0
20161113:0909,14.22,401.64,39.86,23.15,2.29,0.0
20161113:1009,9.89,283.71,38.9,23.46,3.06,0.0
20161113:1109,9.39,269.72,34.14,23.77,3.83,0.0
20161113:1209,12.29,345.32,26.42,24.09,4.61,0.0
20161113:1309,6.1,181.27,16.7,23.56,5.0,0.0
20161113:1409,2.32,81.98,5.68,23.04,5.4,0.0
20161113:1509,0.0,0.0,0.0,22.51,5.79,0.0
20161113:1609,0.0,0.0,0.0,22.09,5.36,0.0
20161113:1709,0.0,0.0,0.0,21.67,4.92,0.0
20161113:1809,0.0,0.0,0.0,21.25,4.48,0.0
20161113:1909,0.0,0.0,0.0,20.78,3.99,0.0
20161113:2009,0.0,0.0,0.0,20.3,3.5,0.0
20161113:2109,0.0,0.0,0.0,19.83,3.01,0.0
20161113:2209,0.0,0.0,0.0,19.88,3.23,0.0
20161113:2309,0.0,0.0,0.0,19.92,3.46,0.0
20161114:0009,0.0,0.0,0.0,19.96,3.68,0.0
20161114:0109,0.0,0.0,0.0,20.14,4.11,0.0
20161114:0209,0.0,0.0,0.0,20.31,4.55,0.0
20161114:0309,0.0,0.0,0.0,20.49,4.98,0.0
20161114:0409,0.0,0.0,0.0,20.66,4.63,0.0
20161114:0509,5.84,184.58,10.76,20.84,4.29,0.0
20161114:0609,15.54,430.95,21.22,21.02,3.94,0.0
20161114:0709,23.25,641.5,30.09,21.72,3.71,0.0
20161114:0809,29.2,819.32,36.53,22.42,3.49,0.0
20161114:0909,30.31,860.1,39.59,23.12,3.26,0.0
20161114:1009,28.6,805.31,38.65,23.48,3.86,0.0
20161114:1109,26.17,730.07,33.92,23.84,4.46,0.0
20161114:1209,21.62,598.05,26.24,24.21,5.06,0.0
20161114:1309,7.49,217.87,16.55,23.75,5.44,0.0
20161114:1409,2.47,86.23,5.56,23.3,5.83,0.0
20161114:1509,0.0,0.0,0.0,22.84,6.21,0.0
20161114:1609,0.0,0.0,0.0,22.38,6.19,0.0
20161114:1709,0.0,0.0,0.0,21.91,6.17,0.0
20161114:1809,0.0,0.0,0.0,21.45,6.15,0.0
20161114:1909,0.0,0.0,0.0,20.98,5.95,0.0
20161114:2009,0.0,0.0,0.0,20.51,5.76,0.0
20161114:2109,0.0,0.0,0.0,20.04,5.56,0.0
20161114:2209,0.0,0.0,0.0,19.89,5.3,0.0
20161114:2309,0.0,0.0,0.0,19.74,5.03,0.0
20161115:0009,0.0,0.0,0.0,19.58,4.77,0.0
20161115:0109,0.0,0.0,0.0,19.92,4.81,0.0
20161115:0209,0.0,0.0,0.0,20.27,4.85,0.0
20161115:0309,0.0,0.0,0.0,20.61,4.88,0.0
20161115:0409,0.0,0.0,0.0,20.7,4.51,0.0
20161115:0509,3.07,102.81,10.56,20.79,4.14,0.0
20161115:0609,11.33,317.75,21.0,20.88,3.77,0.0
20161115:0709,21.41,588.02,29.85,21.54,4.11,0.0
20161115:0809,24.39,673.22,36.27,22.2,4.46,0.0
20161115:0909,31.64,884.95,39.33,22.87,4.81,0.0
20161115:1009,31.77,886.73,38.41,22.89,5.16,0.0
20161115:1109,27.56,761.03,33.71,22.91,5.5,0.0
20161115:1209,21.09,577.7,26.06,22.94,5.85,0.0
20161115:1309,14.23,393.68,16.4,22.4,5.54,0.0
20161115:1409,3.46,114.14,5.44,21.85,5.24,0.0
20161115:1509,0.0,0.0,0.0,21.31,4.94,0.0
20161115:1609,0.0,0.0,0.0,21.09,4.6,0.0
20161115:1709,0.0,0.0,0.0,20.87,4.27,0.0
20161115:1809,0.0,0.0,0.0,20.65,3.93,0.0
20161115:1909,0.0,0.0,0.0,20.11,3.94,0.0
20161115:2009,0.0,0.0,0.0,19.57,3.96,0.0
20161115:2109,0.0,0.0,0.0,19.03,3.97,0.0
20161115:2209,0.0,0.0,0.0,19.29,4.16,0.0
20161115:2309,0.0,0.0,0.0,19.55,4.34,0.0
20161116:0009,0.0,0.0,0.0,19.8,4.52,0.0
20161116:0109,0.0,0.0,0.0,20.0,4.51,0.0
20161116:0209,0.0,0.0,0.0,20.21,4.49,0.0
20161116:0309,0.0,0.0,0.0,20.41,4.47,0.0
20161116:0409,0.0,0.0,0.0,20.44,4.63,0.0
20161116:0509,0.76,34.25,10.36,20.47,4.78,0.0
20161116:0609,9.35,264.34,20.79,20.5,4.94,0.0
20161116:0709,9.41,265.35,29.61,20.6,5.29,0.0
20161116:0809,27.36,746.29,36.02,20.7,5.65,0.0
20161116:0909,25.8,702.92,39.07,20.81,6.0,0.0
20161116:1009,23.45,636.48,38.17,20.6,6.31,0.0
20161116:1109,26.79,725.47,33.5,20.39,6.62,0.0
20161116:1209,17.27,466.33,25.89,20.19,6.92,0.0
20161116:1309,9.89,275.74,16.27,20.24,6.8,0.0
20161116:1409,2.7,91.79,5.33,20.3,6.68,0.0
20161116:1509,0.0,0.0,0.0,20.35,6.55,0.0
20161116:1609,0.0,0.0,0.0,20.33,6.43,0.0
20161116:1709,0.0,0.0,0.0,20.31,6.3,0.0
20161116:1809,0.0,0.0,0.0,20.29,6.18,0.0
20161116:1909,0.0,0.0,0.0,19.79,5.94,0.0
20161116:2009,0.0,0.0,0.0,19.28,5.7,0.0
20161116:2109,0.0,0.0,0.0,18.78,5.46,0.0
20161116:2209,0.0,0.0,0.0,18.63,5.14,0.0
20161116:2309,0.0,0.0,0.0,18.47,4.82,0.0
20161117:0009,0.0,0.0,0.0,18.31,4.5,0.0
20161117:0109,0.0,0.0,0.0,18.31,4.14,0.0
20161117:0209,0.0,0.0,0.0,18.31,3.79,0.0
20161117:0309,0.0,0.0,0.0,18.31,3.43,0.0
20161117:0409,0.0,0.0,0.0,18.85,3.01,0.0
20161117:0509,5.11,162.99,10.17,19.39,2.59,0.0
20161117:0609,14.74,411.19,20.57,19.93,2.17,0.0
20161117:0709,13.87,384.69,29.37,20.22,2.41,0.0
20161117:0809,27.41,765.66,35.77,20.51,2.66,0.0
20161117:0909,31.21,880.2,38.82,20.81,2.91,0.0
20161117:1009,31.78,896.39,37.93,20.76,3.03,0.0
20161117:1109,29.25,817.04,33.3,20.71,3.14,0.0
20161117:1209,24.46,674.49,25.73,20.67,3.26,0.0
20161117:1309,16.77,462.45,16.13,20.57,3.33,0.0
20161117:1409,1.1,45.07,5.22,20.46,3.4,0.0
20161117:1509,0.0,0.0,0.0,20.36,3.48,0.0
20161117:1609,0.0,0.0,0.0,20.26,3.59,0.0
20161117:1709,0.0,0.0,0.0,20.15,3.71,0.0
20161117:1809,0.0,0.0,0.0,20.05,3.82,0.0
20161117:1909,0.0,0.0,0.0,19.4,3.88,0.0
20161117:2009,0.0,0.0,0.0,18.76,3.94,0.0
20161117:2109,0.0,0.0,0.0,18.11,4.0,0.0
20161117:2209,0.0,0.0,0.0,17.83,4.11,0.0
20161117:2309,0.0,0.0,0.0,17.54,4.21,0.0
20161118:0009,0.0,0.0,0.0,17.25,4.32,0.0
20161118:0109,0.0,0.0,0.0,17.08,4.43,0.0
20161118:0209,0.0,0.0,0.0,16.92,4.55,0.0
20161118:0309,0.0,0.0,0.0,16.75,4.66,0.0
20161118:0409,0.0,0.0,0.0,17.57,4.53,0.0
20161118:0509,3.26,107.91,9.97,18.39,4.4,0.0
20161118:0609,15.62,429.38,20.36,19.21,4.26,0.0
20161118:0709,23.81,648.99,29.14,20.32,4.5,0.0
20161118:0809,28.16,776.08,35.52,21.43,4.73,0.0
20161118:0909,17.06,471.53,38.57,22.54,4.97,0.0
20161118:1009,28.45,787.83,37.71,22.64,5.29,0.0
20161118:1109,28.77,794.27,33.11,22.75,5.61,0.0
20161118:1209,24.6,673.8,25.57,22.86,5.93,0.0
20161118:1309,14.7,406.5,16.01,22.76,5.89,0.0
20161118:1409,2.83,96.52,5.12,22.66,5.85,0.0
20161118:1509,0.0,0.0,0.0,22.56,5.81,0.0
20161118:1609,0.0,0.0,0.0,22.39,5.77,0.0
20161118:1709,0.0,0.0,0.0,22.21,5.74,0.0
20161118:1809,0.0,0.0,0.0,22.04,5.71,0.0
20161118:1909,0.0,0.0,0.0,21.39,5.4,0.0
20161118:2009,0.0,0.0,0.0,20.75,5.09,0.0
20161118:2109,0.0,0.0,0.0,20.1,4.79,0.0
20161118:2209,0.0,0.0,0.0,19.92,4.8,0.0
20161118:2309,0.0,0.0,0.0,19.73,4.82,0.0
20161119:0009,0.0,0.0,0.0,19.54,4.84,0.0
20161119:0109,0.0,0.0,0.0,18.81,4.72,0.0
20161119:0209,0.0,0.0,0.0,18.09,4.59,0.0
20161119:0309,0.0,0.0,0.0,17.36,4.47,0.0
20161119:0409,0.0,0.0,0.0,17.87,4.57,0.0
20161119:0509,1.32,50.66,9.78,18.38,4.66,0.0
20161119:0609,14.46,396.93,20.15,18.9,4.76,0.0
20161119:0709,18.57,506.15,28.91,20.37,4.59,0.0
20161119:0809,27.5,760.52,35.28,21.84,4.43,0.0
20161119:0909,25.43,708.95,38.33,23.32,4.26,0.0
20161119:1009,22.51,629.03,37.49,23.69,3.72,0.0
20161119:1109,17.91,501.56,32.92,24.06,3.18,0.0
20161119:1209,14.5,408.27,25.42,24.43,2.63,0.0
20161119:1309,15.5,436.05,15.89,24.06,2.96,0.0
20161119:1409,4.43,143.14,5.02,23.69,3.29,0.0
20161119:1509,0.0,0.0,0.0,23.32,3.61,0.0
20161119:1609,0.0,0.0,0.0,22.55,3.82,0.0
20161119:1709,0.0,0.0,0.0,21.78,4.02,0.0
20161119:1809,0.0,0.0,0.0,21.02,4.22,0.0
20161119:1909,0.0,0.0,0.0,20.49,4.13,0.0
20161119:2009,0.0,0.0,0.0,19.97,4.05,0.0
20161119:2109,0.0,0.0,0.0,19.44,3.96,0.0
